,ID,Nodes,cables,circuits,frequency,power,voltage,wires,source,barrier,disused:power,end_date,generator:source,generator:type,landuse,name,name:da,name:fr,name:ru,note:de,operator,plant:output:electricity,ref,start_date,wikidata,wikipedia,line,removed:power,removed:voltage,location,substation,layer,was:voltage,highway,oneway,building,fixme,power:demolished,maxspeed,surface,removed:line,from,to,abandoned:power,note,website,demolished:power,description,capacity,fee,power_supply,sanitary_dump_station,tourism,water_point,artwork_type,area,wheelchair,caravans,dog,sanitary_dump_station:chemical_toilet,seamark:cable_submarine:category,seamark:type,plant:output:hot_water,plant:source,disused:substation,abandoned:cables,abandoned:voltage,abandoned,building:levels,height,material,year_of_construction,razed:power,man_made,street_cabinet,plant:method,ref:EU:ENTSOE_EIC,lines,service,seamark:cable_area:category,seamark:restricted_area:restriction,generator:method,transformer,abandoned:substation,description:de,historic,object:postcode,object:street,object:village,owner,roof:shape,construction:power,object:town,old_operator,fuel:biogas,fuel,seamark:source,seamark:cable_overhead:category,seamark:cable_overhead:clearance_height_safe,name:signed,tents,official_name,opening_date,seamark:name,seamark:production_area:category,seamark:production_area:condition,construction:substation
1690,399934677,"['1527059449', '1527059462']",3, ,50, ,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1691,399934679,"['4025976145', '4025976150', '410323751']",3, ,50, ,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1692,399943263,"['308425190', '4026048597', '2121487754']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1693,399943264,"['4026048599', '4026048598', '6019970401', '4026048594']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1694,399943265,"['1803661784', '1803661783']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1695,399943266,"['354684517', '6019970400', '1044153782', '1044153901']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1696,399943267,"['4026048600', '2121487754', '1803661784', '4026048595']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1697,401195000,"['1028083317', '2460418527', '2453232213']",3, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, ,142A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1698,401203997,"['1022524497', '1882425835', '2469730883', '1882425837']",3, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1699,401262015,"['4036954301', '4036954298', '4036954299', '4036954302', '4036954301']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1700,401478359,"['4039019799', '4039019800', '4039019797', '4039019795', '4039019799']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1701,402911499,"['4053113726', '4053113725', '4053113723', '4053113724', '4053113726']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1702,404977208,"['4072145909', '4072145904', '4072145906', '4072145910', '4072145909']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1703,405473368,"['4076696226', '4076696224', '4076696225', '4076696227', '4076696226']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1704,405746753,"['4079033360', '4079033358', '4079033359', '4079033361', '4079033360']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1705,406320784,"['4084057932', '4084057934', '4084057933', '3762680257']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1706,407192191,"['3773191016', '4092261354', '4092261353', '4092261352', '4092261351', '4092261350', '4092261349', '4092261348', '4092261347', '4092261346', '4092261345']",3, ,50,minor_line,20000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1707,411025301,"['4127654912', '4127654915', '4127654919', '4127654920']",3, , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1708,411025303,"['4127654923', '4127654921', '4127654917', '4127654914', '4127654910', '4127654909']",3, , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1709,411025304,"['4127654898', '4127654901', '4127654903', '4127654906', '4127654908', '4127654911', '4127654912', '4127654916', '4127654918']",3, , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1710,417415759,"['4179737315', '4179737316', '4361176983', '4179737317', '4179737319']",3, ,50, ,110000,single, , , , , , , , , , , , ,Schleswig-Holstein Netz AG, ,150A, , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,line, , , , , , , , , , , , , , , 
1711,420224249,"['4201823905', '4201823243', '4201823213', '4201821317', '4201823001', '4201822718', '4201822717', '4201822716', '4201822715', '4201822714', '4201822712', '4201822703', '4201822691', '4201821287']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1712,421439062,"['4211981237', '4211981236', '4211981235', '4211981234', '4211981237']", , , ,substation, , , , , , , , , , , , , , , , ,Friedrichskoog Nördlicher Deichweg 2 STST420797, , , , , , ,indoor, , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1713,421439063,"['4211981238', '4211981240', '4211981241', '4211981239', '4211981238']", , , ,substation, , , , , , , , , , , , , , , , ,Friedrichskoog Nördlicher Deichweg STST420707, , , , , , ,indoor, , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1714,427419280,"['2153397397', '1019296838']", , , ,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1715,427419281,"['2153397402', '4266560099']", , , ,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1716,427422998,"['582018185', '1439648526']",3, ,50,line,110000,single, , , , , , , ,126, , , , , , ,126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1717,427423002,"['582018185', '582018188']",3, ,50,line,110000,single, , , , , , , ,126, , , , , , ,126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1718,427427847,"['796565786', '796565717']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,158, , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1719,427427849,"['796565790', '796565810']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,158, , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1720,430397084,"['4296798474', '4296798475', '4296798476', '4296798477', '4296798478', '4296798479', '4296798480', '4296798481', '4296798482', '4296798483', '4296798484', '4296798485', '4296798486']",3, ,50,minor_line,medium,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1721,431951320,"['4311697861', '4311697860', '4311697859', '4311697858', '4311697857', '4311697856', '4311697855', '4311697854', '4311697853', '4311697852', '4311697851', '4311697850', '4311697849']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1722,432041105,"['4312117417', '4312117418', '4312117419', '4312117420', '4312117421', '4312117423']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1723,432449203,"['4314954598', '4314954599', '4314954600', '4314954602', '4314954607', '4314954611', '4314954610', '4314954608', '4314954606', '4314954604', '4314954603', '4314954601', '4314954605', '4314954609', '4314954612', '4314954613', '4314954614', '4314954615']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1724,432449204,"['2508955179', '4314954620', '4314954619', '4314954618', '4314954617', '4314954616']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1725,432579394,"['4315830883', '4315830884', '4315830882', '4315830881', '4315830880', '4315830883']", , , ,substation,110000, , ,fence, , , , , ,Dieksanderkoog, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1726,433190305,"['4320400336', '4320400337', '4320400334', '4320400333', '4320400336']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , ,yes, , , , , , , , , , , , , , , , ,artwork, ,mural, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1727,434458498,"['4325608297', '4325608298', '4325608299', '4325608300', '4325608301', '4325608302', '4325608303', '4325608304', '4325608305', '4325608306', '4325608307', '4325608308', '4325608309', '4325608310', '4325608311', '4325608312', '4325608313']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1728,435637514,"['4335381791', '2668429154']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1729,435637521,"['4335381808', '4335381806', '4335381803', '4335381805', '4335381808']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , ,transformer_tower, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1730,435982478,"['4338716607', '4338716613', '4338716611', '4338716603']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1731,435982479,"['4338716599', '4338716602', '4338716612', '4338716610', '4338716605']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1732,435982488,"['4338716601', '4338716595', '4338716608', '4338716609']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1733,435996588,"['1050437556', '1342731535']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,126A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1734,435996591,"['4338822389', '6019970402', '4338821187', '4338821188']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1735,436162850,"['4340399839', '4340399840', '4340399841', '4340399842', '4340399843']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1736,436162851,"['4340399794', '4340399796', '4340399798', '4340399807', '4340399806', '4340399805', '4340399804', '4340399803', '4340399801', '4340399802', '4340399800', '4340399799', '4340399808', '4340399809', '4340399810', '4340399811', '4340399812', '4340399813', '4340399814', '4340399815', '4340399816', '4340399817', '4340399818', '4340399819', '4340399820', '4340399821', '4340399822', '4340399823', '4340399824', '4340399825', '4340399826', '4340399827', '4340399828', '4340399829', '4340399830', '4340399831', '4340399832', '4340399833', '4340399834', '4340399835', '4340399836', '4340399837', '4340399838', '4340399839', '4340399844', '4340399845', '4340399846', '4340399847', '4340399848', '4340399849', '6465336831', '4340399850', '4340399851', '4340399852', '4340399853', '4340399854', '4340399856', '4340399857', '4340399858', '4340399859', '4340399855', '6516313152']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1737,436162852,"['4340399799', '4340399797', '4340399795', '4340399793', '4340399792', '4340399791', '4340399790', '4340399789']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1738,440626990,"['4383995797', '4383995798', '4383995799', '4383995800', '4383995797']", , , ,transformer, , , , , , , , , ,Helgoland Rickmer-Bock-Wai, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1739,443426179,"['4410115533', '4410115531', '1019296768']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1740,443426180,"['4410115534', '4410115532', '2512925878']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1741,443628950,"['4411839091', '4411839092', '4411839097', '4411839099', '4411839102', '4411839104', '4411839109', '4411839113', '4411839117', '4411839121']",3, ,50,minor_line,20000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1742,443628951,"['6293976464', '4411839088', '4411839086', '4411839080', '4411839074', '4411839066', '4411839059', '4411839054', '4411839049', '4411839048', '4411839045', '4411839040', '4411839039', '4411839038', '4303518420']",3, ,50,minor_line,20000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1743,443628952,"['6293976462', '4411839159', '4411839185', '4411839211', '4411839216', '4411839220', '4411839221', '4411839222', '4411839223', '4411839224', '4411839225', '4411839226', '4411839227', '4411839228', '4411839229', '4411839230', '4411839231', '4411839232', '4411839233', '4411839234', '4411839235', '4411839236', '4411839237', '4411839238', '4411839239', '4411839240', '4411839241', '4411839242', '4411839243', '4411839244', '4411839245', '4411839246', '4411839247', '4411839248', '4411839249', '4411839250', '4411839251', '4411839252']",3, ,50,minor_line,20000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1744,443628954,"['6293976465', '4411839046', '4411839047', '4411839044', '4411839043', '4411839042', '4411839041', '4411839040']",3, ,50,minor_line,20000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1745,444565980,"['4420312458', '4420312457', '4420312456', '4420312455', '4420312454', '4420312453', '4420312452', '4420312451']", , ,50,minor_line,400,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1746,447929096,"['4449838681', '4449838683']",3, , ,line,110000,single, , , , , , , , , , , , ,EON Netz, ,134A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1747,447929097,"['4449838678', '4449838679', '4449838680', '4449838681', '4449838682']",3, , ,line,110000,single, , , , , , , , , , , , ,EON Netz, ,134A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1748,452500195,"['4492886374', '298253472', '860690566', '860690589', '860690556']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,123, , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1749,452500196,"['4492886373', '298253552', '860690615', '860690541', '860690511']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,124, , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1750,453827302,"['4505094015', '4505094016', '4505094017', '4505094018', '4505094019', '4505094020', '4505094021', '4505094022', '4505094023', '4505094024', '4505094025', '4505094010', '4505094026', '4505094027', '4505094028', '4505094029', '4505094030', '4505094031', '4505094032', '4505094033', '4505094038', '4505094037', '4505094036', '4505094034', '4505094035']",3, , ,minor_line, ,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1751,455242390,"['4516590488', '4516590492', '4516590493']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1752,466729953,"['4614722066', '4614722065', '4614722064', '4614722063', '4614722066']", , , , , , ,https://www.ln-online.de/Lokales/Segeberg/Bad-Segeberg-Trafo-Haus-soll-das-kleinste-Hotel-der-Welt-werden, , , , , , , , , , , , , , , , , , , , , , , , , , ,transformer_tower, , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution,ehemalige Transformatorenturmstation, ,23795,Am Kalkberg, ,private,gabled, ,Bad Segeberg,Schleswag, , , , , , , , , , , , , 
1753,472303172,"['4665190598', '4665190599', '4665190600', '4665190601', '4665190598']", , , ,transformer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1754,474607008,"['4685238264', '4685238263', '4685238262', '4685238261', '4685238260', '4685238259', '4685238258', '4685238257', '4685238256', '4685238255']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1755,474883308,"['4687437983', '4687447325', '4687447326', '4687447327', '4687447328', '4687447329', '4687437980', '4687437981', '4687437982', '4687437983']", , , ,plant, , , , , , , , , ,Biogasanlage, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,biogas, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1756,475364775,"['4691200514', '4691200513', '4691200512', '4691200511', '4691200514']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1757,475364780,"['4691200534', '4691200531', '4691200532', '4691200533', '4691200534']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1758,475664707,"['4693897431', '4693897428', '4693897429', '4693897430', '4693897431']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1759,475942104,"['4696212658', '4696212655', '4696212656', '4696212657', '4696212658']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1760,475942128,"['4696214975', '4696214974', '4696214973', '4696214972', '4696214975']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1761,477560305,"['4708877161', '4708877162', '4708877164', '4708877163', '4708877167', '4708877166', '4708877165', '4747434492']",3, , ,minor_line,medium,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1762,477927041,"['4712153393', '4712153390', '4712153391', '4712153392', '4712153393']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1763,478097827,"['4713550672', '4713550669', '4713550670', '4713550671', '4713550672']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,service, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1764,478917573,"['1147782458', '271406248', '248536108']",3, , ,line,30000,single, , , , , , , , , , , , ,Schleswig-Holstein Netz, ,338, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1765,478917574,"['248536108', '248536107', '1147782438', '1147782421', '248535577', '362723934', '362725047', '362725050', '362725055', '362725058', '1147782433', '362725061', '362728202', '362728205', '362728209', '362728213']",6, , ,line,30000,single,landsat, , , , , , , , , , , ,Schleswig-Holstein Netz, ,338, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1766,478922437,"['4721020873', '4721020872', '4721020871', '5644315650', '4721020870', '4721020869', '4894190823']",3, , ,minor_line,medium,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1767,478922438,"['5629917094', '5629917093', '4721020874', '4721020875', '4721020880', '4721020879', '4721020878', '4721020877', '4894190822', '4721020876', '4721020868', '4721020867', '4747434494', '4747434495']",3, , ,minor_line,medium,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1768,479517472,"['4726018038', '4726018037', '4726018036', '4726018035', '4726018038']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,warehouse, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
